# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	Sample Type	Sample_Name_Seq_R1	UUID1_R1	Sample_Name_Seq_R2	UUID_R2
C3N-03222	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03222_tissue_normal.transcripts.gtf.gz	18553128	gtf	c3158392b302326156ce007e72b9169e	tissue_normal	C3N-03222.RNA-Seq.R1.A	792f6b68-bda6-433f-8f65-8e4be86cf50c	C3N-03222.RNA-Seq.R2.A	29f0fe72-de72-4f11-8471-14b319c9702b
C3N-03222	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03222_tumor.transcripts.gtf.gz	20646335	gtf	1ad0459f4e4cbc4aba96af42c39d67bc	tumor	C3N-03222.RNA-Seq.R1.T	c0834c76-fcc6-401f-9fac-37340fa7ff63	C3N-03222.RNA-Seq.R2.T	53e83de2-1ceb-4d09-a74c-c9da4e976c19
C3N-03226	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03226_tissue_normal.transcripts.gtf.gz	19447171	gtf	a7a254be98bf1b7b1cc530364baf9117	tissue_normal	C3N-03226.RNA-Seq.R1.A	4b11c02d-2d13-4ffe-a059-a46a13014c83	C3N-03226.RNA-Seq.R2.A	596e4a21-29ea-47bc-acf9-65a113623de6
C3N-03226	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03226_tumor.transcripts.gtf.gz	20273628	gtf	6fea1fd679e91256399af32d78a1c6f5	tumor	C3N-03226.RNA-Seq.R1.T	4decb474-0fad-43d5-afb4-cc2bfd005db0	C3N-03226.RNA-Seq.R2.T	2041837d-d9c8-4926-82ba-1e45620b9459
C3N-03233	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03233_tissue_normal.transcripts.gtf.gz	18575408	gtf	976a812231a3dbeaf447fb16cc430684	tissue_normal	C3N-03233.RNA-Seq.R1.A	9f50a476-f013-4261-8add-8414f62ddc93	C3N-03233.RNA-Seq.R2.A	1b6ffd9d-8602-402e-b67b-d7a7ce0ac722
C3N-03233	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03233_tumor.transcripts.gtf.gz	20673746	gtf	2c11c68159783ea57773af0b15335102	tumor	C3N-03233.RNA-Seq.R1.T	ab692eb9-6f56-495b-8ba5-5c472daa1a88	C3N-03233.RNA-Seq.R2.T	e29e0ecb-5dac-4434-964a-490376a85281
C3N-03238	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03238_tissue_normal.transcripts.gtf.gz	20585795	gtf	35d2aa8f204ee4d2fd8817a8e42503b5	tissue_normal	C3N-03238.RNA-Seq.R1.A	0e991771-8719-4273-a2de-f665f2a9e1e2	C3N-03238.RNA-Seq.R2.A	44bb94a1-eebb-46a7-bb46-897f5c4f0c51
C3N-03238	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03238_tumor.transcripts.gtf.gz	19383646	gtf	4dd627c5a5479a98475880d42dc31ca5	tumor	C3N-03238.RNA-Seq.R1.T	64b860fe-c284-4da3-b37e-4843827fab04	C3N-03238.RNA-Seq.R2.T	4ba73c09-93fa-4b37-93f3-0035192a4bf0
C3N-03420	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03420_tissue_normal.transcripts.gtf.gz	21724578	gtf	005b896912f4dc7d19d0fcc78089cc16	tissue_normal	C3N-03420.RNA-Seq.R1.A	9d56ac18-6cf8-4a90-8d41-7854c93a5ff0	C3N-03420.RNA-Seq.R2.A	7b211823-2dd4-427b-b0c0-64a491ea091f
C3N-03420	LUAD	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03420_tumor.transcripts.gtf.gz	20871840	gtf	2a14502c33eae2290792c95601853fbc	tumor	C3N-03420.RNA-Seq.R1.T	d344e5c3-d58a-435c-9b94-6e73ab8c27e7	C3N-03420.RNA-Seq.R2.T	5b85fc15-b362-4f45-a1c6-7d5d47d2ed3f
C3N-03424	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03424_tissue_normal.transcripts.gtf.gz	20767768	gtf	2072c594e50072ca3a2d6254acfb757d	tissue_normal	C3N-03424.RNA-Seq.R1.A	08126d76-9242-4201-882a-4d88b862acbf	C3N-03424.RNA-Seq.R2.A	6aeaf104-1e4e-4d23-a1a9-0121601c8035
C3N-03424	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03424_tumor.transcripts.gtf.gz	19539481	gtf	8c36972677fe8d6f80eb1704dd30f926	tumor	C3N-03424.RNA-Seq.R1.T	fb14510e-355d-4f8a-b0ac-a0611c639e60	C3N-03424.RNA-Seq.R2.T	932af614-1b0a-4a9a-8008-bba4abc8646f
C3N-03425	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03425_tissue_normal.transcripts.gtf.gz	19660378	gtf	818fe6720ba7b46e7bb8bf1beca194b4	tissue_normal	C3N-03425.RNA-Seq.R1.A	6dc9b0b2-01c2-4f73-8beb-cfb794f6b555	C3N-03425.RNA-Seq.R2.A	3ca827ca-cee9-4417-b20c-8e537eade377
C3N-03425	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03425_tumor.transcripts.gtf.gz	19821748	gtf	e855ac19d8539a2d94e7439efc04da87	tumor	C3N-03425.RNA-Seq.R1.T	72ed9436-a381-4055-b785-68a9352ab86e	C3N-03425.RNA-Seq.R2.T	b43f757a-58b7-4b23-9f86-d485ba357aa1
C3N-03433	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03433_tumor.transcripts.gtf.gz	19266042	gtf	d0cc98b15894005421f291a406f9dd21	tumor	C3N-03433.RNA-Seq.R1.T	ed013c48-952a-4f72-ba08-175e6da76a1a	C3N-03433.RNA-Seq.R2.T	49070be9-0373-416d-9be7-d4940215d243
C3N-03441	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03441_tissue_normal.transcripts.gtf.gz	18729837	gtf	c36e37eab3dc58f0424a75dc28a0011a	tissue_normal	C3N-03441.RNA-Seq.R1.A	211d898b-61a9-44a6-9eda-23a3f4397456	C3N-03441.RNA-Seq.R2.A	be7e2f2d-13b5-4a91-b15b-4f9e3aeec7f6
C3N-03441	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03441_tumor.transcripts.gtf.gz	21329420	gtf	34ff191992aaa034d4512d661f488146	tumor	C3N-03441.RNA-Seq.R1.T	f1885822-bba2-4b9d-be2d-ff1092f16edf	C3N-03441.RNA-Seq.R2.T	5ade9763-0f5d-46d5-93bc-8dab152f682d
C3N-03456	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03456_tumor.transcripts.gtf.gz	20323845	gtf	85a50d1f55263b5a8153b09661b2a3ce	tumor	C3N-03456.RNA-Seq.R1.T	6085a9b1-f8e8-4e81-ba00-08c1af1349ac	C3N-03456.RNA-Seq.R2.T	5c8b2f32-7a81-4d56-9858-3807d2936aeb
C3N-03457	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03457_tumor.transcripts.gtf.gz	20341860	gtf	c2f825d2966500f4887e75acb81c08cc	tumor	C3N-03457.RNA-Seq.R1.T	f7af8364-202b-466a-b987-dcbc6df0dec0	C3N-03457.RNA-Seq.R2.T	1b5893e7-fe61-4378-8ca9-12d8ef625be6
C3N-03458	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03458_tumor.transcripts.gtf.gz	17830800	gtf	b78b92ef81d26b0aa016e6bb8ebbb893	tumor	C3N-03458.RNA-Seq.R1.T	47bc105c-a6cc-4b35-bfef-3332376921aa	C3N-03458.RNA-Seq.R2.T	cd09e850-f5ef-483a-9508-981fe9bf29d4
C3N-03473	GBM	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03473_tumor.transcripts.gtf.gz	20940005	gtf	8049704821c8cbb6fcad7fb07c252dcd	tumor	C3N-03473.RNA-Seq.R1.T	4bd3819d-93da-4567-928b-f5927ac9e1d4	C3N-03473.RNA-Seq.R2.T	47023c29-a0d9-44e4-9ee0-c508be560e14
C3N-03486	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03486_tissue_normal.transcripts.gtf.gz	20159849	gtf	04ff6e2a7468d9deb6dab0a343eceb86	tissue_normal	C3N-03486.RNA-Seq.R1.A	e344fc2b-0a01-4b88-9d6e-3030b6535de0	C3N-03486.RNA-Seq.R2.A	1ea088f4-3643-4395-8d81-683409b4c2bb
C3N-03486	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03486_tumor.transcripts.gtf.gz	23305974	gtf	1729bcc5c085aec65f37289b8016fa72	tumor	C3N-03486.RNA-Seq.R1.T	46b4e742-4b02-485c-a4c6-746de574c222	C3N-03486.RNA-Seq.R2.T	3686409a-862f-46d5-b5c3-51c05146f90e
C3N-03487	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03487_tissue_normal.transcripts.gtf.gz	21131599	gtf	e15eec1a7bbb9ab32510f716fc2b3344	tissue_normal	C3N-03487.RNA-Seq.R1.A	e3db7125-d6bf-4004-84b2-6f9f495bb77d	C3N-03487.RNA-Seq.R2.A	1efae587-8f83-47c6-a8c5-b311163629a9
C3N-03487	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03487_tumor.transcripts.gtf.gz	19412013	gtf	f00d7f0a83339e219dbbbbc56c8e9b76	tumor	C3N-03487.RNA-Seq.R1.T	5ce91bbc-6d15-4c90-b514-ed2c1f72f7b1	C3N-03487.RNA-Seq.R2.T	fc15a27e-1e62-4d26-a05b-f7a0c4cc1bc5
C3N-03488	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03488_tissue_normal.transcripts.gtf.gz	21613951	gtf	f8af74205ca20fefee734ac89c1a7b83	tissue_normal	C3N-03488.RNA-Seq.R1.A	d25245be-5718-4f6b-92a7-ddb81b277592	C3N-03488.RNA-Seq.R2.A	8a68abd7-3487-49a1-93bc-601e5cf3626b
C3N-03488	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03488_tumor.transcripts.gtf.gz	20009954	gtf	0e8696020f3b785bd2b9572487666c44	tumor	C3N-03488.RNA-Seq.R1.T	2b388b80-b84f-4a89-943e-e13e05469504	C3N-03488.RNA-Seq.R2.T	5dcdb168-82db-4792-90d9-0d0f84b03cc4
C3N-03490	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03490_tissue_normal.transcripts.gtf.gz	20848246	gtf	64de4ce66aa8fff42f9fcfd3a7de8d75	tissue_normal	C3N-03490.RNA-Seq.R1.A	86d45950-0eb6-41c1-a687-f2b4a3d3153a	C3N-03490.RNA-Seq.R2.A	93b85877-4e25-446e-822b-e7b58e2827e6
C3N-03490	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03490_tumor.transcripts.gtf.gz	19293527	gtf	fa66cd7993c67cd2f7cf47b1694e81cb	tumor	C3N-03490.RNA-Seq.R1.T	65900e87-8781-4a1d-a933-6ec5e5b92410	C3N-03490.RNA-Seq.R2.T	5996f568-5955-4a29-b3e9-81f0cc3d868b
C3N-03612	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03612_tissue_normal.transcripts.gtf.gz	19711703	gtf	3c1e2516c453c24a655e220cdf10c3b5	tissue_normal	C3N-03612.RNA-Seq.R1.A	e31308a3-1e28-4348-942a-c93ef9a984e8	C3N-03612.RNA-Seq.R2.A	7be1ccd8-b95f-413f-9664-ac3cac74dbbe
C3N-03612	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03612_tumor.transcripts.gtf.gz	21307017	gtf	69daa771db2bce386495395affb24184	tumor	C3N-03612.RNA-Seq.R1.T	e896cd56-c671-43d9-b4c1-89832620b660	C3N-03612.RNA-Seq.R2.T	c46b1fc3-e786-42b0-8895-a002273e5280
C3N-03619	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03619_tissue_normal.transcripts.gtf.gz	20937568	gtf	bf35df845fc6f73addcd4364128b9e2c	tissue_normal	C3N-03619.RNA-Seq.R1.A	26426145-5d8e-4bd5-91f4-fd0067a030b4	C3N-03619.RNA-Seq.R2.A	655fd063-4b4f-44bd-af52-db6a730a6e85
C3N-03619	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03619_tumor.transcripts.gtf.gz	21449350	gtf	9a869e1efa45a47f1688e76b7185511a	tumor	C3N-03619.RNA-Seq.R1.T	45f180f1-f34b-44cd-9d5b-966078330dcf	C3N-03619.RNA-Seq.R2.T	57ce3495-0c41-4d75-9766-bcad787552a4
C3N-03620	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03620_tissue_normal.transcripts.gtf.gz	19990199	gtf	e56679010b333b18a81b43f1c5dd951e	tissue_normal	C3N-03620.RNA-Seq.R1.A	c6c8ddb3-8b66-44ad-af9d-b431a1160455	C3N-03620.RNA-Seq.R2.A	5eee2bc0-0147-4040-a102-ad2b48914fd5
C3N-03620	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03620_tumor.transcripts.gtf.gz	21449340	gtf	72d2f331d256a36abc5f227f77e6d928	tumor	C3N-03620.RNA-Seq.R1.T	f9182b2a-3f82-4cb2-9fce-04d4ec52d12c	C3N-03620.RNA-Seq.R2.T	b1e05041-835d-4a7c-9ed4-6c26cfcec65d
C3N-03662	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03662_tumor.transcripts.gtf.gz	19578812	gtf	e3a4b2555a8ede4fdf997dba28814980	tumor	C3N-03662.RNA-Seq.R1.T	240c7214-e86d-4c8b-aaa2-e18fd1b9ba99	C3N-03662.RNA-Seq.R2.T	74607372-0396-4558-b39b-64c0b5a93226
C3N-03664	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03664_tumor.transcripts.gtf.gz	20798305	gtf	e0459bf1224ac5946187bdc52dad70bc	tumor	C3N-03664.RNA-Seq.R1.T	0b6603c5-2b74-4ac3-baf2-a198861141cc	C3N-03664.RNA-Seq.R2.T	f10b2fb9-e10b-4d85-b43d-04af9bbf70fc
C3N-03781	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03781_tumor.transcripts.gtf.gz	20437385	gtf	53a8e20c103c35365ee0f8fea7e3412f	tumor	C3N-03781.RNA-Seq.R1.T	7f75da62-f780-4bc8-96e8-0e6a45a99642	C3N-03781.RNA-Seq.R2.T	63228bd7-68ca-4c11-98fb-32628703e58d
C3N-03782	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03782_tumor.transcripts.gtf.gz	19342946	gtf	6f7ce668a04a1e3d5d36254531f52053	tumor	C3N-03782.RNA-Seq.R1.T	01883ecf-95e9-432e-bddf-fd32b9b11267	C3N-03782.RNA-Seq.R2.T	3b56629d-27c6-4e77-a1a8-02033a0346e0
C3N-03783	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03783_tumor.transcripts.gtf.gz	20225101	gtf	1ce8ec279807d180523b84ff3d70e6c3	tumor	C3N-03783.RNA-Seq.R1.T	8d84740f-c498-4448-9c93-026f120190ba	C3N-03783.RNA-Seq.R2.T	aaea44c9-7660-4445-8160-d22b946eca15
C3N-03785	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03785_tumor.transcripts.gtf.gz	19842584	gtf	dabd69dfb81e17453749d1a84bdaf49c	tumor	C3N-03785.RNA-Seq.R1.T	20175374-0734-4641-854c-024ae0497cac	C3N-03785.RNA-Seq.R2.T	d7bc6f70-e6b1-4dec-980e-8aac75250ae6
C3N-03837	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03837_tumor.transcripts.gtf.gz	17566651	gtf	53f625690b45f9418ed2f1ee0f78b797	tumor	C3N-03837.RNA-Seq.R1.T	91df6fd0-bb82-42e3-a4cc-94acc3a2dac5	C3N-03837.RNA-Seq.R2.T	f0b82c84-e1cf-4703-9a71-9996f4c7149a
C3N-03841	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03841_tumor.transcripts.gtf.gz	19936837	gtf	238a3058d7824d63a4659f8227ccfdf2	tumor	C3N-03841.RNA-Seq.R1.T	83a78534-e8d3-4666-bea6-4e3b400853bf	C3N-03841.RNA-Seq.R2.T	1cb6ed3c-8679-4136-92fb-c67fb5769e88
C3N-03848	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03848_tissue_normal.transcripts.gtf.gz	20102001	gtf	f31c039b55a531cbf93a2f07922367b5	tissue_normal	C3N-03848.RNA-Seq.R1.A	de23d600-f38b-451b-a74e-3e4de1d7d127	C3N-03848.RNA-Seq.R2.A	21d3047a-3217-4c7d-bd89-2b5473199e14
C3N-03848	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03848_tumor.transcripts.gtf.gz	20260751	gtf	57875293999d0743d8f6517b0d19fae7	tumor	C3N-03848.RNA-Seq.R1.T	caf344ba-b89a-4c5e-8f44-e3e7699a7988	C3N-03848.RNA-Seq.R2.T	ff9867f3-3c78-4a82-9870-5e942377c57a
C3N-03849	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03849_tumor.transcripts.gtf.gz	20524755	gtf	0beefb4bcc53aa423c4e2c064c83dfcf	tumor	C3N-03849.RNA-Seq.R1.T	9d031428-fca4-4514-a8ed-12e452afb4d3	C3N-03849.RNA-Seq.R2.T	2f645ebf-aff3-4e1e-a0cf-46cc3430bc65
C3N-03851	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03851_tissue_normal.transcripts.gtf.gz	21130497	gtf	dc418dea629206e322a08e16318947a1	tissue_normal	C3N-03851.RNA-Seq.R1.A	be70d456-8e6f-446b-b4cd-0c017301a18a	C3N-03851.RNA-Seq.R2.A	f46106ca-b640-4caa-ae6a-633020d2cb97
C3N-03851	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03851_tumor.transcripts.gtf.gz	18919866	gtf	c501fbef1bbc997c59667a35898c655a	tumor	C3N-03851.RNA-Seq.R1.T	093e9037-e025-4003-aef6-63b023192ac8	C3N-03851.RNA-Seq.R2.T	c2a93566-f7c3-40ae-acfc-8a164752cfe2
C3N-03875	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03875_tissue_normal.transcripts.gtf.gz	20837707	gtf	cce07326883685f4f9a52d6e2f5f4340	tissue_normal	C3N-03875.RNA-Seq.R1.A	8d00e1c4-c513-48f6-a19e-d87365f1f746	C3N-03875.RNA-Seq.R2.A	2f211c5a-93f2-47e7-b29a-ba350245cabc
C3N-03875	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03875_tumor.transcripts.gtf.gz	20160261	gtf	be4eae12c1398dbd4aa64838a6d087cb	tumor	C3N-03875.RNA-Seq.R1.T	85b882c0-75f5-48e0-9181-5bb320ef4a70	C3N-03875.RNA-Seq.R2.T	872b4b83-35e7-482c-8f05-c100b5a70785
C3N-03876	HNSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03876_tumor.transcripts.gtf.gz	19878694	gtf	8344eb074f283142f9e830653171378d	tumor	C3N-03876.RNA-Seq.R1.T	875f49db-1e95-411e-85c9-d270f883ac7f	C3N-03876.RNA-Seq.R2.T	eb1de813-8c68-4a16-8c75-b25aa51eaa31
C3N-03877	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03877_tissue_normal.transcripts.gtf.gz	21053372	gtf	f92fab8835b3458549b1327114a1a8d6	tissue_normal	C3N-03877.RNA-Seq.R1.A	977ecbfb-a56f-4580-abf5-674a53a184b4	C3N-03877.RNA-Seq.R2.A	39478aaa-3dc2-4a0f-b836-c263c85995df
C3N-03877	LSCC	RNA-Seq_Transcript	v1	20190807	Y2	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Transcript_v1_Y2.b3_20190807/C3N-03877_tumor.transcripts.gtf.gz	19807328	gtf	47f124a0dc83e62bf23b5387c625e445	tumor	C3N-03877.RNA-Seq.R1.T	093f7f54-5358-45f0-820c-97a593a0c06e	C3N-03877.RNA-Seq.R2.T	f25e0ad3-ac3f-44d1-8276-5cd0a0ee5770
C3N-03878	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03878_tissue_normal.transcripts.gtf.gz	19731004	gtf	174ba192362b76215c284db33119f093	tissue_normal	C3N-03878.RNA-Seq.R1.A	b394fa19-bdfc-4dd9-a1a7-2b877e8d1a5f	C3N-03878.RNA-Seq.R2.A	4994e721-129a-4b4a-a27b-74a77ca935d2
C3N-03878	HNSCC	RNA-Seq_Transcript	v1.2	20190829	Y2	/CPTAC3.Y2_WashU/HNSCC/CPTAC3_HNSCC_RNA-Seq_Transcript_v1.2_Y2.b4_20190829/C3N-03878_tumor.transcripts.gtf.gz	19804887	gtf	ec51622191956236037a89dc70d2817e	tumor	C3N-03878.RNA-Seq.R1.T	f567f329-24f9-4d8d-a487-2ff897ce1832	C3N-03878.RNA-Seq.R2.T	120b2b07-94b3-453c-be52-a28ea49bcafc
